County,stats_type,vtd_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters
Northampton,voter,1128,UNA,B,NL,F,Age Over 66,5
Northampton,voter,1127,UNA,U,UN,F,Age 26 - 40,1
Northampton,voter,1636,UNA,I,UN,M,Age 26 - 40,1
Northampton,voter,1125,UNA,U,NL,U,Age 26 - 40,2
Northampton,voter,1382,DEM,W,NL,M,Age 18 - 25,2
Northampton,voter,1581,UNA,U,UN,U,Age 26 - 40,1
Northampton,voter,1577,DEM,W,NL,F,Age 18 - 25,1
Northampton,voter,1232,DEM,B,NL,F,Age 26 - 40,28
Northampton,voter,1581,DEM,W,NL,M,Age 26 - 40,8
Northampton,voter,1268,UNA,B,NL,F,Age 26 - 40,4
Northampton,voter,1581,UNA,U,UN,F,Age 41 - 65,1
Northampton,voter,1128,UNA,W,UN,U,Age Over 66,1
Northampton,voter,1493,REP,W,NL,M,Age 26 - 40,6
Northampton,voter,1125,REP,B,NL,M,Age Over 66,1
Northampton,voter,1338,DEM,B,NL,M,Age Over 66,8
Northampton,voter,1269,REP,W,NL,M,Age Over 66,3
Northampton,voter,1382,REP,W,UN,M,Age 18 - 25,1
Northampton,voter,1125,UNA,W,UN,M,Age 26 - 40,2
Northampton,voter,1125,UNA,U,UN,U,Age 18 - 25,1
Northampton,voter,1799,DEM,B,UN,M,Age 41 - 65,15
Northampton,voter,942,DEM,U,UN,U,Age 41 - 65,4
Onslow,voter,1378,DEM,W,UN,F,Age 41 - 65,14
Onslow,voter,1130,LIB,B,UN,M,Age 41 - 65,1
Onslow,voter,1639,REP,B,NL,F,Age 41 - 65,2
Onslow,voter,1037,REP,W,NL,F,Age 18 - 25,44
Onslow,voter,1202,REP,W,UN,M,Age 26 - 40,20
Onslow,voter,1231,REP,U,HL,M,Age 18 - 25,1
Onslow,voter,840,REP,O,NL,M,Age Over 66,3
Onslow,voter,1639,DEM,B,UN,F,Age 41 - 65,4
Onslow,voter,930,DEM,B,UN,M,Age 41 - 65,6
Onslow,voter,947,DEM,B,UN,F,Age 18 - 25,7
Onslow,voter,998,UNA,M,UN,F,Age 18 - 25,5
Onslow,voter,1378,UNA,O,UN,F,Age 41 - 65,1
Onslow,voter,840,REP,W,HL,F,Age 18 - 25,5
Onslow,voter,1378,UNA,W,NL,M,Age Over 66,73
Onslow,voter,1712,UNA,A,NL,M,Age 26 - 40,1
Onslow,voter,1202,LIB,W,NL,F,Age 26 - 40,2
Onslow,voter,1639,UNA,W,UN,F,Age 26 - 40,1
Onslow,voter,1400,DEM,I,NL,F,Age 41 - 65,1
Onslow,voter,1130,REP,U,UN,F,Age 26 - 40,1
Onslow,voter,930,DEM,B,NL,F,Age 18 - 25,2
Onslow,voter,1793,DEM,B,NL,M,Age 26 - 40,37
Onslow,voter,1585,UNA,O,HL,F,Age 18 - 25,4
Onslow,voter,1394,DEM,W,NL,M,Age Over 66,27
Onslow,voter,1639,REP,M,HL,F,Age 26 - 40,1
Onslow,voter,1201,DEM,W,UN,F,Age 41 - 65,13
Onslow,voter,1400,UNA,A,UN,M,Age 41 - 65,1
Onslow,voter,1378,REP,W,UN,M,Age 26 - 40,15
Onslow,voter,1349,REP,O,HL,M,Age 26 - 40,1
Onslow,voter,840,UNA,B,UN,U,Age Over 66,1
Onslow,voter,1130,UNA,A,UN,M,Age 26 - 40,1
Onslow,voter,1214,UNA,I,NL,F,Age 26 - 40,2
Onslow,voter,1231,UNA,O,HL,M,Age 41 - 65,3
Onslow,voter,1349,REP,A,NL,F,Age 41 - 65,1
Onslow,voter,1793,UNA,U,UN,U,Age 26 - 40,5
Onslow,voter,1201,UNA,B,UN,U,Age 26 - 40,1
Onslow,voter,998,DEM,B,NL,F,Age Over 66,104
Onslow,voter,1341,UNA,W,UN,F,Age 41 - 65,13
Onslow,voter,1210,REP,A,NL,M,Age 41 - 65,1
Onslow,voter,840,DEM,B,UN,F,Age 18 - 25,25
Onslow,voter,1214,UNA,M,HL,F,Age 18 - 25,1
Onslow,voter,1349,REP,W,NL,F,Age 26 - 40,84
Onslow,voter,1341,DEM,B,NL,F,Age Over 66,30
Onslow,voter,1793,UNA,B,UN,M,Age 26 - 40,8
Onslow,voter,1349,UNA,W,HL,M,Age 26 - 40,1
Onslow,voter,1378,REP,O,NL,M,Age 41 - 65,5
Onslow,voter,1037,UNA,W,UN,M,Age 18 - 25,5
Onslow,voter,1712,DEM,B,NL,F,Age 41 - 65,112
Onslow,voter,1793,DEM,U,NL,F,Age 41 - 65,1
Onslow,voter,947,UNA,O,HL,M,Age 26 - 40,18
Onslow,voter,1202,REP,O,UN,F,Age 26 - 40,1
Onslow,voter,1712,UNA,W,HL,M,Age 18 - 25,1
Onslow,voter,1400,REP,U,NL,M,Age 26 - 40,1
Onslow,voter,1349,UNA,B,UN,F,Age 26 - 40,1
Onslow,voter,1585,DEM,W,HL,M,Age Over 66,2
Onslow,voter,1210,UNA,O,NL,F,Age 41 - 65,3
Onslow,voter,1214,DEM,M,NL,F,Age 41 - 65,1
Onslow,voter,840,DEM,W,HL,M,Age 18 - 25,2
Onslow,voter,1378,DEM,W,NL,M,Age 26 - 40,39
Onslow,voter,1793,UNA,O,NL,F,Age Over 66,4
Onslow,voter,840,UNA,M,UN,U,Age 26 - 40,1
Onslow,voter,1214,UNA,B,NL,F,Age 18 - 25,10
Onslow,voter,947,DEM,O,NL,F,Age 26 - 40,8
Onslow,voter,947,DEM,O,NL,M,Age 18 - 25,2
Onslow,voter,1130,DEM,O,UN,F,Age 18 - 25,1
Onslow,voter,1210,UNA,B,NL,F,Age 41 - 65,5
Onslow,voter,840,LIB,W,HL,F,Age 18 - 25,1
Onslow,voter,1730,UNA,W,NL,M,Age 26 - 40,108
Onslow,voter,1341,UNA,W,HL,F,Age 26 - 40,1
Onslow,voter,1214,UNA,B,UN,M,Age 41 - 65,4
Onslow,voter,998,DEM,W,NL,M,Age 26 - 40,97
Onslow,voter,1712,REP,W,NL,F,Age 18 - 25,52
Onslow,voter,1378,DEM,M,HL,F,Age 26 - 40,1
Onslow,voter,1712,UNA,W,NL,M,Age 26 - 40,158
Onslow,voter,930,UNA,B,NL,M,Age 18 - 25,6
Onslow,voter,1231,REP,B,UN,U,Age 18 - 25,1
Onslow,voter,998,REP,I,HL,M,Age 41 - 65,1
Onslow,voter,1231,LIB,W,NL,F,Age 26 - 40,7
Onslow,voter,1201,DEM,A,UN,F,Age 41 - 65,4
Onslow,voter,1730,DEM,M,UN,F,Age 18 - 25,1
Onslow,voter,1037,UNA,O,UN,F,Age 41 - 65,1
Onslow,voter,1378,LIB,O,HL,F,Age 26 - 40,1
Onslow,voter,1201,DEM,B,UN,M,Age Over 66,8
Onslow,voter,808,UNA,O,NL,M,Age 41 - 65,4
Onslow,voter,1202,DEM,B,UN,M,Age Over 66,4
Onslow,voter,1639,REP,A,NL,F,Age 26 - 40,3
Onslow,voter,998,UNA,I,NL,F,Age 26 - 40,4
Onslow,voter,1130,LIB,W,NL,M,Age 41 - 65,7
Onslow,voter,1202,REP,M,HL,F,Age 26 - 40,1
Onslow,voter,1201,UNA,U,UN,U,Age 18 - 25,10
Onslow,voter,840,UNA,O,NL,M,Age Over 66,1
Onslow,voter,998,UNA,I,NL,M,Age 18 - 25,2
Onslow,voter,1210,REP,U,UN,F,Age 41 - 65,3
Onslow,voter,1231,DEM,M,HL,M,Age 26 - 40,1
Onslow,voter,1231,REP,O,HL,M,Age 26 - 40,14
Onslow,voter,1378,UNA,M,UN,F,Age 18 - 25,1
Onslow,voter,1400,REP,O,NL,F,Age 41 - 65,3
Onslow,voter,1793,UNA,M,NL,F,Age 41 - 65,2
Onslow,voter,1400,DEM,W,HL,M,Age 41 - 65,1
Onslow,voter,1697,DEM,W,NL,U,Age 18 - 25,1
Onslow,voter,1585,REP,O,NL,F,Age Over 66,1
Onslow,voter,947,DEM,B,HL,M,Age 26 - 40,1
Onslow,voter,1231,UNA,W,NL,F,Age Over 66,36
Onslow,voter,998,REP,U,NL,M,Age 26 - 40,2
Onslow,voter,1130,DEM,W,UN,M,Age 26 - 40,3
Onslow,voter,1202,DEM,U,HL,F,Age Over 66,1
Onslow,voter,808,DEM,U,UN,U,Age Over 66,1
Onslow,voter,1231,DEM,B,HL,M,Age 41 - 65,2
Onslow,voter,1712,REP,B,UN,F,Age 18 - 25,1
Onslow,voter,1214,REP,W,UN,M,Age Over 66,10
Onslow,voter,1349,DEM,O,NL,F,Age 41 - 65,2
Onslow,voter,1793,UNA,W,HL,M,Age 26 - 40,4
Onslow,voter,808,DEM,W,UN,U,Age 41 - 65,1
Onslow,voter,1394,UNA,W,NL,M,Age 26 - 40,50
Onslow,voter,1378,UNA,U,UN,F,Age 18 - 25,2
Onslow,voter,1585,UNA,O,NL,M,Age 26 - 40,4
Onslow,voter,1231,UNA,U,UN,M,Age 26 - 40,14
Onslow,voter,1712,UNA,O,NL,F,Age 26 - 40,3
Onslow,voter,1037,UNA,M,UN,M,Age 41 - 65,1
Onslow,voter,808,LIB,W,UN,F,Age 26 - 40,1
Onslow,voter,1349,REP,O,NL,F,Age Over 66,2
Onslow,voter,1201,DEM,W,NL,F,Age Over 66,80
Onslow,voter,998,DEM,A,HL,M,Age 18 - 25,1
Onslow,voter,1378,UNA,W,UN,F,Age 18 - 25,6
Onslow,voter,1639,UNA,B,NL,F,Age 18 - 25,8
Onslow,voter,1697,UNA,O,UN,M,Age 26 - 40,1
Onslow,voter,1378,REP,B,UN,M,Age 26 - 40,3
Onslow,voter,1697,UNA,O,NL,M,Age 26 - 40,5
Onslow,voter,1231,UNA,A,NL,M,Age 26 - 40,9
Onslow,voter,1231,REP,W,UN,M,Age Over 66,9
Onslow,voter,808,REP,U,UN,U,Age Over 66,2
Onslow,voter,840,DEM,I,NL,F,Age 18 - 25,2
Onslow,voter,947,DEM,O,HL,M,Age 26 - 40,4
Onslow,voter,840,DEM,O,UN,F,Age 41 - 65,2
Onslow,voter,840,DEM,M,UN,M,Age 18 - 25,2
Onslow,voter,1231,REP,B,HL,M,Age 26 - 40,2
Onslow,voter,1378,REP,O,HL,M,Age 41 - 65,4
Onslow,voter,1378,UNA,B,NL,U,Age 41 - 65,2
Onslow,voter,1712,DEM,B,UN,M,Age 26 - 40,15
Onslow,voter,1231,REP,W,NL,F,Age 41 - 65,227
Onslow,voter,1210,UNA,W,NL,M,Age 18 - 25,27
Onslow,voter,998,REP,U,UN,M,Age 18 - 25,3
Onslow,voter,1378,REP,W,HL,F,Age 18 - 25,1
Onslow,voter,1037,UNA,U,HL,F,Age 18 - 25,1
Onslow,voter,1378,DEM,B,NL,M,Age 18 - 25,30
Onslow,voter,1210,UNA,W,UN,U,Age 18 - 25,1
Onslow,voter,1378,REP,I,UN,M,Age 41 - 65,1
Onslow,voter,1639,REP,O,NL,F,Age 18 - 25,2
Onslow,voter,1712,UNA,O,NL,M,Age 18 - 25,2
Onslow,voter,998,DEM,O,HL,M,Age 41 - 65,9
Onslow,voter,1378,UNA,M,HL,M,Age 26 - 40,1
Onslow,voter,1697,DEM,U,HL,M,Age 26 - 40,3
Onslow,voter,1585,UNA,W,UN,F,Age 26 - 40,28
Onslow,voter,840,UNA,B,NL,M,Age 18 - 25,77
Onslow,voter,1793,DEM,B,UN,F,Age 26 - 40,15
Onslow,voter,1793,REP,W,HL,F,Age 41 - 65,7
Onslow,voter,1130,DEM,U,HL,F,Age 26 - 40,4
Onslow,voter,1585,UNA,W,NL,U,Age 41 - 65,1
Onslow,voter,1400,UNA,M,UN,M,Age 26 - 40,1
Onslow,voter,930,UNA,W,NL,M,Age 26 - 40,158
Onslow,voter,1231,REP,A,UN,F,Age 41 - 65,2
Onslow,voter,1201,DEM,B,UN,U,Age 26 - 40,3
Onslow,voter,1202,UNA,U,HL,F,Age 26 - 40,3
Onslow,voter,1730,DEM,M,HL,M,Age 41 - 65,1
Onslow,voter,1793,REP,W,UN,U,Age 18 - 25,4
Onslow,voter,998,DEM,U,HL,F,Age 41 - 65,10
Onslow,voter,1378,REP,A,HL,M,Age 18 - 25,1
Onslow,voter,1214,LIB,W,NL,F,Age 26 - 40,4
Onslow,voter,840,UNA,B,NL,F,Age 26 - 40,97
Onslow,voter,1341,DEM,W,NL,F,Age Over 66,33
Onslow,voter,998,DEM,U,UN,U,Age 18 - 25,2
Onslow,voter,1585,REP,O,HL,F,Age 18 - 25,3
Onslow,voter,1639,REP,A,UN,F,Age Over 66,2
Onslow,voter,1793,UNA,O,NL,M,Age 41 - 65,10
Onslow,voter,998,DEM,U,HL,F,Age Over 66,3
Onslow,voter,1697,UNA,A,NL,F,Age 18 - 25,2
Onslow,voter,1585,DEM,A,UN,F,Age 41 - 65,2
Onslow,voter,1341,UNA,B,NL,M,Age 41 - 65,10
Onslow,voter,1730,UNA,W,UN,U,Age 18 - 25,1
Onslow,voter,1712,DEM,I,UN,F,Age Over 66,1
Onslow,voter,1639,REP,W,NL,F,Age 26 - 40,218
Onslow,voter,1585,UNA,W,UN,M,Age 18 - 25,9
Onslow,voter,1037,REP,U,UN,F,Age 18 - 25,1
Onslow,voter,1210,LIB,O,NL,F,Age 26 - 40,1
Onslow,voter,1130,DEM,W,NL,M,Age 26 - 40,28
Onslow,voter,808,UNA,W,UN,F,Age 41 - 65,43
Onslow,voter,1378,LIB,B,NL,F,Age 18 - 25,1
Onslow,voter,998,UNA,W,NL,M,Age 41 - 65,255
Onslow,voter,808,DEM,B,NL,F,Age 41 - 65,31
Onslow,voter,930,UNA,O,NL,F,Age 26 - 40,6
Onslow,voter,1585,LIB,W,NL,F,Age 18 - 25,3
Onslow,voter,840,LIB,W,NL,M,Age 41 - 65,4
Onslow,voter,998,REP,B,NL,F,Age 41 - 65,27
Onslow,voter,1202,REP,W,NL,M,Age 41 - 65,160
Onslow,voter,1037,DEM,O,HL,F,Age 41 - 65,2
Onslow,voter,1585,DEM,B,UN,F,Age 18 - 25,10
Onslow,voter,1400,DEM,O,HL,F,Age 26 - 40,7
Onslow,voter,1210,DEM,B,UN,F,Age 41 - 65,9
Onslow,voter,1231,REP,A,NL,M,Age 41 - 65,2
Onslow,voter,1130,REP,W,HL,M,Age 41 - 65,3
Onslow,voter,1378,UNA,B,NL,F,Age 41 - 65,46
Onslow,voter,840,UNA,W,NL,M,Age 41 - 65,198
Onslow,voter,998,UNA,B,UN,U,Age Over 66,1
Onslow,voter,1639,DEM,U,NL,F,Age 41 - 65,1
Onslow,voter,1210,REP,W,NL,M,Age 41 - 65,133
Onslow,voter,1231,DEM,W,UN,F,Age 41 - 65,9
Onslow,voter,1202,UNA,B,NL,F,Age 18 - 25,7
Onslow,voter,1130,UNA,W,HL,F,Age 26 - 40,10
Onslow,voter,1130,UNA,U,UN,F,Age 18 - 25,1
Onslow,voter,840,REP,W,UN,U,Age 26 - 40,5
Onslow,voter,1231,REP,B,NL,F,Age 18 - 25,10
Onslow,voter,1378,DEM,O,HL,F,Age 41 - 65,4
Onslow,voter,1130,UNA,O,UN,F,Age 18 - 25,1
Onslow,voter,1639,REP,U,UN,F,Age Over 66,1
Onslow,voter,1730,DEM,U,UN,F,Age 18 - 25,1
Onslow,voter,947,DEM,B,UN,M,Age 41 - 65,30
Onslow,voter,1130,DEM,U,UN,M,Age 26 - 40,2
Onslow,voter,1130,DEM,W,NL,F,Age 18 - 25,21
Onslow,voter,1231,DEM,O,HL,F,Age 26 - 40,27
Onslow,voter,1037,UNA,B,UN,M,Age 41 - 65,1
Onslow,voter,947,DEM,M,NL,F,Age 18 - 25,1
Onslow,voter,1231,UNA,U,UN,F,Age 18 - 25,8
Onslow,voter,808,REP,W,UN,F,Age 41 - 65,63
Onslow,voter,1639,REP,A,NL,F,Age Over 66,1
Onslow,voter,1201,REP,B,NL,M,Age 41 - 65,19
Onslow,voter,1214,UNA,W,UN,U,Age 41 - 65,1
Onslow,voter,998,UNA,B,NL,F,Age Over 66,14
Onslow,voter,1712,REP,W,UN,U,Age 26 - 40,5
Onslow,voter,1037,DEM,B,NL,M,Age 26 - 40,5
Onslow,voter,1639,REP,W,UN,F,Age 18 - 25,11
Onslow,voter,1400,UNA,W,NL,M,Age 26 - 40,59
Onslow,voter,1349,DEM,B,UN,F,Age 41 - 65,4
Onslow,voter,1730,UNA,U,UN,U,Age Over 66,3
Onslow,voter,1201,UNA,O,NL,F,Age Over 66,6
Onslow,voter,1793,DEM,U,UN,U,Age 26 - 40,2
Onslow,voter,1697,UNA,B,UN,F,Age 18 - 25,2
Onslow,voter,808,UNA,B,NL,F,Age 26 - 40,16
Onslow,voter,1214,UNA,I,UN,M,Age 26 - 40,1
Onslow,voter,1712,REP,M,UN,F,Age 26 - 40,1
Onslow,voter,1712,DEM,W,UN,F,Age Over 66,2
Onslow,voter,1730,DEM,A,UN,M,Age 41 - 65,1
Onslow,voter,1214,REP,W,NL,M,Age 26 - 40,142
Onslow,voter,1210,DEM,B,NL,F,Age Over 66,2
Onslow,voter,1231,UNA,A,NL,F,Age 18 - 25,4
Onslow,voter,1378,DEM,A,UN,F,Age 26 - 40,1
Onslow,voter,998,REP,O,NL,F,Age 26 - 40,24
Onslow,voter,1214,REP,O,NL,F,Age Over 66,5
Onslow,voter,1585,DEM,M,UN,F,Age 18 - 25,1
Onslow,voter,1730,UNA,O,NL,F,Age 18 - 25,5
Onslow,voter,1378,DEM,B,HL,F,Age 26 - 40,2
Onslow,voter,1037,DEM,U,UN,U,Age 41 - 65,3
Onslow,voter,1378,REP,U,HL,M,Age 41 - 65,2
Onslow,voter,840,DEM,B,NL,F,Age Over 66,132
Onslow,voter,1378,DEM,B,UN,F,Age 18 - 25,3
Onslow,voter,947,UNA,W,UN,M,Age Over 66,5
Onslow,voter,840,REP,U,UN,M,Age Over 66,1
Onslow,voter,947,DEM,U,UN,U,Age 41 - 65,4
Onslow,voter,1712,UNA,O,UN,M,Age 41 - 65,1
Onslow,voter,808,REP,W,NL,F,Age 41 - 65,325
Onslow,voter,998,DEM,W,NL,F,Age 18 - 25,63
Onslow,voter,1378,DEM,B,HL,M,Age 26 - 40,1
Onslow,voter,1378,REP,B,UN,F,Age 18 - 25,1
Onslow,voter,840,LIB,B,UN,F,Age 26 - 40,1
Onslow,voter,1793,UNA,U,UN,F,Age Over 66,1
Onslow,voter,1130,REP,U,HL,U,Age 26 - 40,2
Onslow,voter,998,REP,W,HL,M,Age 41 - 65,6
Onslow,voter,1585,REP,U,UN,F,Age 26 - 40,3
Onslow,voter,1130,DEM,B,UN,F,Age 41 - 65,22
Onslow,voter,1130,REP,W,NL,M,Age 41 - 65,361
Onslow,voter,998,REP,A,UN,M,Age 26 - 40,5
Onslow,voter,1712,DEM,A,UN,F,Age 26 - 40,1
Onslow,voter,1697,UNA,A,UN,F,Age Over 66,2
Onslow,voter,1202,REP,U,UN,U,Age 41 - 65,2
Onslow,voter,808,REP,O,HL,M,Age 41 - 65,6
Onslow,voter,840,UNA,M,UN,F,Age 41 - 65,1
Onslow,voter,998,DEM,B,HL,M,Age 26 - 40,6
Onslow,voter,998,UNA,W,UN,M,Age 41 - 65,30
Onslow,voter,1378,DEM,U,HL,M,Age 41 - 65,1
Onslow,voter,1400,DEM,W,NL,F,Age Over 66,19
Onslow,voter,1639,UNA,O,UN,M,Age 41 - 65,1
Onslow,voter,1378,DEM,O,HL,F,Age 41 - 65,8
Onslow,voter,1585,DEM,B,NL,M,Age 41 - 65,107
Onslow,voter,1231,DEM,A,NL,F,Age 41 - 65,2
Onslow,voter,1214,DEM,B,UN,F,Age 41 - 65,16
Onslow,voter,840,DEM,O,NL,F,Age Over 66,7
Onslow,voter,1400,UNA,B,NL,M,Age 41 - 65,36
Onslow,voter,1201,DEM,M,HL,M,Age 41 - 65,1
Onslow,voter,998,UNA,B,NL,U,Age 18 - 25,1
Onslow,voter,1712,REP,I,NL,F,Age 26 - 40,2
Onslow,voter,1639,DEM,W,NL,M,Age 41 - 65,94
Onslow,voter,1585,DEM,O,NL,F,Age 26 - 40,3
Onslow,voter,1378,DEM,W,UN,U,Age 41 - 65,1
Onslow,voter,1400,DEM,M,HL,M,Age 18 - 25,1
Onslow,voter,1712,UNA,I,NL,M,Age 26 - 40,1
Onslow,voter,1349,DEM,W,NL,F,Age 18 - 25,12
Onslow,voter,998,REP,U,NL,F,Age 18 - 25,1
Onslow,voter,1130,LIB,B,UN,F,Age Over 66,1
Onslow,voter,1394,DEM,W,NL,M,Age 26 - 40,10
Onslow,voter,1585,DEM,M,HL,F,Age 18 - 25,1
Onslow,voter,1231,UNA,B,UN,U,Age Over 66,1
Onslow,voter,1201,UNA,A,UN,F,Age 41 - 65,4
Onslow,voter,998,DEM,W,UN,M,Age 26 - 40,15
Onslow,voter,1378,UNA,O,HL,M,Age 41 - 65,8
Onslow,voter,1378,UNA,A,NL,F,Age 18 - 25,1
Onslow,voter,930,DEM,W,NL,M,Age 41 - 65,65
Onslow,voter,1130,DEM,O,HL,F,Age 26 - 40,2
Onslow,voter,1585,REP,U,UN,M,Age 18 - 25,1
Onslow,voter,930,UNA,U,UN,F,Age 41 - 65,2
Onslow,voter,808,LIB,A,UN,F,Age 26 - 40,1
Onslow,voter,947,LIB,W,NL,M,Age 41 - 65,1
Onslow,voter,1037,REP,W,UN,F,Age Over 66,19
Onslow,voter,1378,DEM,I,NL,F,Age 41 - 65,2
Onslow,voter,1639,UNA,B,UN,M,Age Over 66,1
Onslow,voter,1697,UNA,W,UN,M,Age 26 - 40,24
Onslow,voter,998,LIB,W,UN,M,Age 41 - 65,1
Onslow,voter,840,LIB,B,NL,F,Age 18 - 25,2
Onslow,voter,1202,UNA,B,UN,F,Age 26 - 40,6
Onslow,voter,998,LIB,W,NL,F,Age 41 - 65,6
Onslow,voter,998,DEM,M,HL,U,Age 26 - 40,1
Onslow,voter,840,DEM,M,HL,M,Age Over 66,1
Onslow,voter,1585,DEM,W,UN,M,Age 41 - 65,9
Onslow,voter,1202,REP,O,NL,M,Age 41 - 65,4
Onslow,voter,1037,UNA,U,UN,F,Age 41 - 65,6
Onslow,voter,1202,DEM,O,HL,F,Age 26 - 40,3
Onslow,voter,840,DEM,O,HL,M,Age 41 - 65,7
Onslow,voter,1585,DEM,O,NL,M,Age 18 - 25,1
Onslow,voter,1712,REP,W,NL,M,Age 26 - 40,185
Onslow,voter,808,DEM,O,UN,M,Age 41 - 65,1
Onslow,voter,1585,UNA,W,NL,F,Age 26 - 40,301
Onslow,voter,1697,UNA,M,UN,F,Age 18 - 25,2
Onslow,voter,998,DEM,B,UN,M,Age 41 - 65,98
Onslow,voter,1037,DEM,B,UN,M,Age 41 - 65,3
Onslow,voter,1378,UNA,A,UN,M,Age 18 - 25,1
Onslow,voter,947,DEM,U,HL,F,Age 41 - 65,3
Onslow,voter,1585,UNA,W,NL,M,Age 18 - 25,83
Onslow,voter,930,REP,U,UN,M,Age 26 - 40,3
Onslow,voter,1130,REP,W,UN,F,Age 41 - 65,43
Onslow,voter,1712,DEM,I,NL,F,Age Over 66,1
Onslow,voter,1231,UNA,M,UN,M,Age 26 - 40,5
Onslow,voter,1231,UNA,O,UN,F,Age 18 - 25,2
Onslow,voter,1130,UNA,U,HL,F,Age 26 - 40,3
Onslow,voter,1202,DEM,W,NL,M,Age Over 66,36
Onslow,voter,1394,UNA,O,NL,M,Age 26 - 40,1
Onslow,voter,1037,UNA,O,NL,M,Age 26 - 40,2
Onslow,voter,1201,REP,W,HL,M,Age 26 - 40,6
Onslow,voter,998,DEM,A,UN,M,Age Over 66,1
Onslow,voter,1214,LIB,W,UN,F,Age 18 - 25,1
Onslow,voter,1231,DEM,I,NL,F,Age 18 - 25,2
Onslow,voter,808,DEM,U,HL,M,Age 41 - 65,1
Onslow,voter,1210,LIB,W,UN,M,Age 26 - 40,1
Onslow,voter,1341,DEM,B,NL,F,Age 26 - 40,15
Onslow,voter,840,UNA,B,UN,F,Age 26 - 40,19
Onslow,voter,1378,UNA,W,NL,M,Age 26 - 40,209
Onslow,voter,1793,UNA,O,HL,M,Age 26 - 40,4
Onslow,voter,1201,DEM,A,NL,M,Age 41 - 65,1
Onslow,voter,1712,DEM,M,NL,F,Age 26 - 40,1
Onslow,voter,1639,REP,W,UN,M,Age 26 - 40,41
Onslow,voter,1712,DEM,W,NL,M,Age 41 - 65,63
Onslow,voter,1214,DEM,W,NL,F,Age 18 - 25,18
Onslow,voter,1341,UNA,U,NL,F,Age 41 - 65,1
Onslow,voter,1202,DEM,B,NL,M,Age 18 - 25,8
Onslow,voter,1697,DEM,W,UN,M,Age Over 66,12
Onslow,voter,1201,REP,O,HL,F,Age Over 66,1
Onslow,voter,1730,REP,W,UN,U,Age 41 - 65,1
Onslow,voter,1037,DEM,W,UN,M,Age 18 - 25,1
Onslow,voter,1130,REP,U,UN,U,Age Over 66,1
Onslow,voter,1378,REP,W,HL,M,Age 26 - 40,5
Onslow,voter,808,LIB,O,NL,M,Age 18 - 25,1
Onslow,voter,1400,DEM,A,NL,F,Age 41 - 65,2
Onslow,voter,1130,REP,W,UN,U,Age 26 - 40,5
Onslow,voter,1349,DEM,O,UN,F,Age 41 - 65,1
Onslow,voter,840,UNA,M,HL,F,Age 26 - 40,6
Onslow,voter,1585,UNA,M,NL,F,Age 41 - 65,1
Onslow,voter,1201,UNA,U,NL,M,Age 26 - 40,1
Onslow,voter,1585,UNA,W,HL,F,Age 18 - 25,6
Onslow,voter,1201,DEM,B,HL,F,Age 41 - 65,1
Onslow,voter,1712,DEM,M,HL,M,Age 18 - 25,1
Onslow,voter,1231,DEM,I,UN,M,Age 26 - 40,1
Onslow,voter,1378,DEM,U,HL,F,Age 41 - 65,3
Onslow,voter,1349,DEM,O,HL,F,Age 26 - 40,1
Onslow,voter,1585,UNA,U,UN,F,Age 26 - 40,6
Onslow,voter,1712,UNA,U,UN,M,Age 41 - 65,2
Onslow,voter,808,UNA,M,NL,M,Age 26 - 40,3
Onslow,voter,1201,DEM,O,NL,F,Age 26 - 40,7
Onslow,voter,1037,UNA,U,UN,U,Age 41 - 65,10
Onslow,voter,1697,DEM,B,NL,M,Age 18 - 25,4
Onslow,voter,840,REP,B,NL,F,Age 18 - 25,3
Onslow,voter,1712,REP,O,HL,M,Age 41 - 65,4
Onslow,voter,1697,REP,B,NL,F,Age 41 - 65,3
Onslow,voter,1585,UNA,U,UN,M,Age 18 - 25,3
Onslow,voter,1639,DEM,B,NL,U,Age Over 66,1
Onslow,voter,1730,DEM,B,NL,M,Age 41 - 65,27
Onslow,voter,947,REP,I,NL,M,Age 41 - 65,2
Onslow,voter,1201,DEM,B,NL,M,Age 26 - 40,89
Onslow,voter,1697,DEM,A,NL,F,Age 41 - 65,1
Onslow,voter,947,REP,O,HL,M,Age 18 - 25,3
Onslow,voter,1400,UNA,W,UN,M,Age 41 - 65,5
Onslow,voter,1378,REP,O,NL,F,Age Over 66,2
Onslow,voter,808,UNA,O,HL,F,Age 18 - 25,6
Onslow,voter,1639,UNA,U,UN,M,Age 41 - 65,5
Onslow,voter,1210,UNA,W,UN,M,Age Over 66,8
Onslow,voter,1378,REP,W,NL,U,Age 26 - 40,3
Onslow,voter,1202,DEM,I,UN,F,Age 26 - 40,1
Onslow,voter,998,REP,M,NL,M,Age 26 - 40,1
Onslow,voter,808,REP,W,UN,U,Age 26 - 40,5
Onslow,voter,1214,UNA,U,UN,U,Age 41 - 65,6
Onslow,voter,1793,REP,W,UN,M,Age 41 - 65,42
Onslow,voter,1130,UNA,W,NL,F,Age 26 - 40,205
Onslow,voter,1210,REP,A,UN,F,Age 41 - 65,1
Onslow,voter,1730,REP,A,NL,M,Age 18 - 25,1
Onslow,voter,1697,UNA,M,HL,M,Age 41 - 65,1
Onslow,voter,1697,UNA,W,NL,F,Age 26 - 40,224
